0.0750427160636	109.54881
0.0749828758768	110.16712
0.0749227778116	110.78189
0.0748626710678	111.08926
0.0748028234422	111.65046
0.0747427092596	112.10879
0.0746826037556	112.54478
0.0746224908128	112.90511
0.074562619631	113.23945
0.0745025054484	113.4715
0.074442377628	113.73233
0.0743822560066	113.84762
0.0743221207474	113.81027
0.0742622421268	113.75806
0.0742021056278	113.65938
0.0741419691288	113.40586
0.0740818264308	113.04755
0.0740219316928	112.67439
0.0739617803162	112.226
0.0739016301794	111.71114
0.073841471364	111.11931
0.0737813125486	110.58283
0.0737211537332	110.09656
0.0736612366788	109.60023
0.0736010704246	109.35786
0.0735408967316	109.2136
0.0734807230386	109.01897
0.0734205493456	108.97402
0.073360366974	109.15822
0.0733001784034	109.42634
0.0732402464714	109.66946
0.0731800579008	109.8963
0.0731198606516	109.58595
0.0730596646422	109.18605
0.0729994599542	108.62217
0.0729392639448	107.92708
0.072879051818	106.99802
0.0728188483698	105.85003
0.0727586288042	104.71711
0.0726984166774	103.92992
0.0726381971118	103.38577
0.0725779701074	103.0993
0.0725177443428	103.41013
0.0724577665382	103.95099
0.0723975395338	104.66705
0.0723372976518	105.50079
0.0722770632086	106.36605
0.0722168213266	107.14422
0.0721565720058	107.82988
0.0720963301238	108.30418
0.0720360733642	108.57065
0.0719758228036	108.79356
0.071915566044	108.50043
0.0718553018456	108.25169
0.0717950364074	107.169
0.071734772209	105.94035
0.0716742501322	104.62579
0.0716139698164	103.27037
0.0715536981792	101.97787
0.0714934178634	100.75603
0.0714331301088	99.635292
0.071372843594	98.515236
0.0713125558394	97.509079
0.071252260646	96.474464
0.0711919654526	95.611374
0.0711316640602	94.791451
0.071071361428	94.075333
0.0710110587958	93.372841
0.0709507487248	92.764809
0.0708901807754	92.219162
0.0708298632656	91.749908
0.0707695457558	91.322762
0.070709228246	90.975212
0.0706489032974	90.656738
0.0705885696702	90.370148
0.0705282372828	90.152161
0.0704679048954	89.94133
0.0704073146296	89.820023
