1.1809134	31.30599
1.1809689	34.972656
1.1810243	32.305988
1.1810797	31.360352
1.1811352	31.354492
1.1811906	34.672199
1.1812462	32.972656
1.1813016	35.639324
1.1813571	35.305988
1.1814126	35.639324
1.1814681	32.693684
1.1815237	35.311848
1.1815792	33.645184
1.1816347	32.687824
1.1816902	37.645184
1.1817458	34.660809
1.1818013	35.311848
1.1818569	33.972656
1.1819124	29.972656
1.181968	34.672199
1.1820235	35.645184
1.1820791	34.02702
1.1821347	33.693684
1.1821903	34.360352
1.1822459	33.972656
1.1823015	34.327473
1.1823571	35.645184
1.1824126	34.333332
1.1824683	36.672199
1.182524	34.639324
1.1825796	37.66634
1.1826353	37.693684
1.1826909	37.639324
1.1827465	36.327473
1.1828022	34.305988
1.1828578	33.994141
1.1829134	35.639324
1.1829691	36.305988
1.1830249	29.972656
1.1830806	36.978516
1.1831362	34.360352
1.1831919	38.005535
1.1832476	38.645184
1.1833032	37.338867
1.1833591	30.354492
1.1834148	34.327473
1.1834705	33.354492
1.1835262	34.305988
1.1835819	37.338867
1.1836377	36.333332
1.1836935	33.305988
1.1837492	36.305988
1.183805	37.338867
1.1838608	35.327473
1.1839166	37.645184
1.1839724	31.687826
1.184028	36.645184
1.1840839	36.639324
1.1841397	37.639324
1.1841955	38.360352
1.1842513	37.639324
1.1843072	34.693684
1.184363	34.354492
1.1844188	34.978516
1.1844747	38.305988
1.1845305	33.972656
1.1845863	35.311848
1.1846423	36.311848
1.1846981	34.305988
1.1847539	33.305988
1.1848099	35.994141
1.1848657	35.005535
1.1849215	37.645184
1.1849775	36.972656
1.1850333	34.639324
1.1850892	33.693684
1.1851453	37.005535
1.185201	39.672199
1.1852571	37.639324
1.185313	35.693684
1.1853689	35.672199
1.1854249	36.02116
1.1854807	30.972656
1.1855367	38.005535
1.1855927	34.639324
1.1856488	36.333332
1.1857047	35.333008
1.1857606	34.999676
1.1858166	38.687824
1.1858726	36.354492
1.1859286	35.02116
1.1859846	33.639324
1.1860406	37.305988
1.1860965	35.666668
1.1861527	33.639324
1.1862086	35.687824
1.1862648	34.994141
1.1863208	36.999676
1.1863768	39.645184
1.1864328	38.666668
1.186489	36.972656
1.1865449	36.978516
1.186601	36.994141
1.1866572	36.693684
1.1867132	39.005535
1.1867694	38.005535
1.1868254	35.693684
1.1868815	31.994141
1.1869376	38.639324
1.1869937	37.305988
1.1870499	35.672199
1.187106	37.327473
1.1871622	32.338867
1.1872183	37.994141
1.1872745	36.639324
1.1873306	37.660809
1.1873866	35.645184
1.1874429	37.660809
1.1874992	35.978516
1.1875552	38.645184
1.1876115	40.972656
1.1876677	38.333008
1.1877238	38.333332
1.18778	35.978516
1.1878363	36.354492
1.1878924	37.354492
1.1879487	38.66634
1.188005	37
1.1880612	33.02702
1.1881174	36.360352
1.1881737	38.305988
1.1882299	36.327473
1.1882862	38.978516
1.1883423	37.02116
1.1883987	36.645184
1.188455	31.360352
1.1885113	34.005535
1.1885675	37.66634
1.1886238	33.978516
1.1886802	35.639324
1.1887364	35.639324
1.1887928	39.02702
1.188849	35.972656
1.1889054	36.972656
1.1889617	36.005535
1.1890181	40.672199
1.1890745	40.360352
1.1891307	38.672199
1.189187	36.978516
1.1892434	36.338867
1.1892998	38.978516
1.1893562	36
1.1894126	36.972656
1.1894691	36.305988
1.1895254	31.994141
1.1895818	37.360352
1.1896381	40.972656
1.1896946	36.693684
1.189751	39.311848
1.1898074	38.360352
1.1898639	39.999676
1.1899203	41.311848
1.1899768	40.994141
1.1900333	34.693684
1.1900897	37.660809
1.1901462	37.639324
1.1902027	37.354492
1.1902592	36.333332
1.1903155	39.693684
1.190372	37.999676
1.1904285	41.672199
1.190485	40.693684
1.1905415	39.305988
1.190598	39.305988
1.1906545	42.978516
1.190711	41.999676
1.1907676	40.005535
1.1908242	40.994141
1.1908808	38.311848
1.1909374	37.360352
1.1909939	39.994141
1.1910505	40.305988
1.191107	37.311848
1.1911637	39.978516
1.1912202	38.645184
1.1912768	41.327473
1.1913333	40.360352
1.1913899	35.693684
1.1914465	42.305988
1.1915032	40.972656
1.1915597	40.645184
1.1916164	40.338867
1.191673	40.02702
1.1917297	38.693684
1.1917863	35.327473
1.1918429	36.02116
1.1918997	40.972656
1.1919563	43.687824
1.1920129	37.994141
1.1920696	36.02702
1.1921264	39.305988
1.192183	41.327473
1.1922396	42.327473
1.1922964	43.005535
1.1923531	40.978516
1.1924099	41.02702
1.1924665	34.639324
1.1925232	42.639324
1.19258	40.305988
1.1926368	41.660809
1.1926935	38.639324
1.1927502	41.338867
1.192807	36.639324
1.1928638	42.972656
1.1929206	40.660809
1.1929773	39.693684
1.1930341	41.327473
1.1930909	41.327473
1.1931477	40.305988
1.1932044	41.972656
1.1932614	40.639324
1.1933181	41.645184
1.1933749	41.978516
1.1934317	37.305988
1.1934886	44.994141
1.1935455	41.672199
1.1936022	38.687824
1.1936592	42.02116
1.1937159	40.994141
1.1937728	43.972656
1.1938298	41.639324
1.1938865	37.660809
1.1939435	44.972656
1.1940004	40.994141
1.1940572	39.66634
1.1941142	41.639324
1.1941711	44.305988
1.1942279	42.333008
1.1942849	40.972656
1.1943418	38.02702
1.1943988	39.972656
1.1944557	46.005535
1.1945127	40.305988
1.1945696	44.311848
1.1946265	42.333008
1.1946836	43.666668
1.1947404	43.333008
1.1947975	41
1.1948544	44.66634
1.1949115	41.972656
1.1949685	44.005535
1.1950254	39.360352
1.1950824	44.360352
1.1951395	41.687824
1.1951965	39.994141
1.1952536	41.354492
1.1953105	42.639324
1.1953677	45
1.1954246	45.005535
1.1954818	42.02702
1.1955388	43.660809
1.1955959	43.972656
1.195653	38.660809
1.1957099	41.333332
1.1957672	42.311848
1.1958241	44.360352
1.1958812	40.305988
1.1959383	40.005535
1.1959955	41.978516
1.1960527	45.005535
1.1961097	37.360352
1.1961669	45.02702
1.196224	44.672199
1.1962811	40.687824
1.1963383	44.672199
1.1963954	43.645184
1.1964526	43.66634
1.1965098	42.005535
1.1965669	40.305988
1.1966242	45.333008
1.1966814	43.660809
1.1967385	41.354492
1.1967957	43.972656
1.1968529	42.02116
1.19691	43.693684
1.1969674	43.360352
1.1970246	46.360352
1.1970817	45.972656
1.197139	44.311848
1.1971962	43.338867
1.1972536	41.639324
1.1973107	38.360352
1.197368	44.02702
1.1974254	42.639324
1.1974826	44.338867
1.1975398	42.693684
1.1975971	46.02116
1.1976545	46.305988
1.1977118	46.005535
1.197769	44.672199
1.1978264	45.972656
1.1978837	46.639324
1.1979411	40.994141
1.1979984	39.994141
1.1980556	45.311848
1.198113	45.645184
1.1981704	46.687824
1.1982278	47.672199
1.1982851	43.645184
1.1983426	42.978516
1.1983998	41.327473
1.1984572	43.02116
1.1985146	48.005535
1.198572	43.327473
1.1986294	39.639324
1.1986868	40.994141
1.1987443	40.672199
1.1988016	39.972656
1.198859	45.338867
1.1989164	41.639324
1.1989739	47.672199
1.1990314	46.693684
1.1990888	46.994141
1.1991463	44.305988
1.1992038	44.005535
1.1992613	48.02702
1.1993188	45.327473
1.1993762	43.972656
1.1994338	42.639324
1.1994913	46.005535
1.1995487	37.972656
1.1996063	47.02702
1.1996638	44.66634
1.1997213	43.994141
1.1997788	46.645184
1.1998364	41.687824
1.199894	44.660809
1.1999515	44.693684
1.200009	50.687824
1.2000666	47.005535
1.2001241	45.999676
1.2001817	46.687824
1.2002393	44.639324
1.2002969	45.693684
1.2003545	45.639324
1.200412	46.311848
1.2004696	42.687824
1.2005272	49.66634
1.2005849	46.360352
1.2006425	45.687824
1.2007	45.972656
1.2007577	47
1.2008154	44.005535
1.2008731	44.972656
1.2009307	41.972656
1.2009884	46.338867
1.2010461	46.305988
1.2011037	45.327473
1.2011614	49.672199
1.2012191	45.693684
1.2012769	48.02702
1.2013346	45.660809
1.2013922	45.994141
1.2014499	43.687824
1.2015076	45.972656
1.2015653	48.687824
1.2016232	41.972656
1.2016809	47.02702
1.2017386	45.972656
1.2017963	45.327473
1.201854	47.672199
1.2019119	44.305988
1.2019696	44.311848
1.2020274	44.354492
1.2020851	43.972656
1.2021431	48.311848
1.2022008	46.338867
1.2022586	46.645184
1.2023164	43.305988
1.2023743	43.360352
1.202432	47.972656
1.2024899	44.360352
1.2025477	50.639324
1.2026056	44.305988
1.2026634	48.999676
1.2027212	50.311848
1.2027792	45.660809
1.202837	43.672199
1.2028948	50.005535
1.2029529	48.66634
1.2030107	44.687824
1.2030685	44.978516
1.2031265	46.005535
1.2031844	49.354492
1.2032422	44.639324
1.2033002	43.666668
1.2033581	50.672199
1.2034161	50.672199
1.203474	45.327473
1.2035319	47.305988
1.2035899	53.693684
1.2036479	47.311848
1.2037058	47.360352
1.2037638	45.02702
1.2038218	48.305988
